,energy_pred
105641,19.748749
105642,198.70193
105643,224.55328
105644,203.53537
105645,207.47704
105646,183.74863
105647,65.30088
105648,127.245224
105649,114.87022
105650,86.00326
105651,143.62033
105652,105.06512
105653,55.12596
105654,167.59659
105655,110.03433
105656,110.49434
105657,66.138596
105658,344.65823
105659,72.08973
105660,48.07339
105661,237.90637
105662,101.90305
105663,54.27149
105664,91.302444
105665,373.12146
105666,153.03596
105667,142.0148
105668,285.42883
105669,235.90547
105670,601.81934
105671,77.34317
105672,185.64584
105673,45.1605
105674,105.37294
105675,93.76783
105676,50.320423
105677,178.64688
105678,312.5205
105679,168.3586
105680,91.69319
105681,218.05833
105682,142.66278
105683,149.03983
105684,179.1839
105685,101.377525
105686,244.68187
105687,107.94854
105688,57.84813
105689,259.07874
105690,157.88127
105691,175.88852
105692,194.11006
105693,84.11099
105694,137.21152
105695,59.894997
105696,110.77164
105697,123.125626
105698,238.1007
105699,44.01238
105700,236.8821
105701,30.323475
105702,295.96176
105703,116.79555
105704,166.42345
105705,224.63255
105706,95.57328
105707,92.819534
105708,57.896286
105709,191.25237
105710,419.72162
105711,88.38959
105712,35.960903
105713,45.559845
105714,159.68042
105715,89.477516
105716,27.462254
105717,205.26505
105718,134.3051
105719,92.37793
105720,135.08043
105721,455.14914
105722,163.24167
105723,118.58182
105724,64.79345
105725,141.49435
105726,340.23016
105727,150.95491
105728,221.77925
105729,24.431866
105730,37.816147
105731,55.578648
105732,405.49054
105733,143.62234
105734,265.0095
105735,32.80567
105736,436.46155
105737,15.619784
105738,56.76746
105739,42.715214
105740,110.749985
105741,19.599089
105742,22.348518
105743,319.91833
105744,50.87034
105745,185.3281
105746,105.34858
105747,95.76112
105748,250.07997
105749,25.263803
105750,246.86394
105751,84.41451
105752,101.57971
105753,27.32568
105754,340.39337
105755,64.15101
105756,98.44816
105757,54.97517
105758,101.04939
105759,85.39312
105760,108.3681
105761,156.38148
105762,112.53202
105763,36.20012
105764,193.25725
105765,82.810646
105766,141.31073
105767,214.86038
105768,79.5653
105769,58.326855
105770,79.034874
105771,120.19319
105772,125.05562
105773,134.60371
105774,169.14465
105775,251.1392
105776,61.382206
105777,94.72743
105778,142.66135
105779,150.26183
105780,144.0589
105781,57.540535
105782,25.497105
105783,15.415205
105784,27.904873
105785,158.78581
105786,280.67795
105787,104.02521
105788,116.05199
105789,121.924835
105790,143.84358
105791,172.05307
105792,103.59216
105793,235.86723
105794,103.16328
105795,64.7758
105796,287.88986
105797,331.47614
105798,73.64039
105799,129.95255
105800,128.29868
105801,67.86165
105802,66.25188
105803,286.20908
105804,93.803185
105805,279.42267
105806,122.747604
105807,222.08083
105808,130.36668
105809,64.63074
105810,212.74216
105811,268.17322
105812,17.400755
105813,156.22351
105814,87.984505
105815,68.24668
105816,113.98212
105817,52.759064
105818,148.5023
105819,21.96628
105820,65.298225
105821,107.21882
105822,137.25136
105823,314.9262
105824,61.48506
105825,46.21439
105826,113.129555
105827,61.35418
105828,41.45579
105829,95.14604
105830,27.878353
105831,111.24301
105832,89.94145
105833,185.7911
105834,87.66388
105835,167.61911
105836,38.69997
105837,140.07675
105838,48.216034
105839,18.579582
105840,9.718188
105841,52.01262
105842,30.952261
105843,28.267992
105844,231.89474
105845,33.813797
105846,111.36831
105847,91.76443
105848,139.4839
105849,64.223114
105850,26.95806
105851,109.75575
105852,58.20527
105853,96.10063
105854,171.3192
105855,521.44025
105856,175.74098
105857,308.4273
105858,33.961605
105859,184.7071
105860,181.69
105861,103.17991
105862,15.159584
105863,53.406033
105864,35.22291
105865,253.3342
105866,1064.5874
105867,201.5529
105868,1323.5925
105869,8.160202
105870,6.992222
105871,13.474299
105872,6.5399513
105873,6.4015765
105874,6.7291
105875,6.9776564
105876,6.6399784
105877,7.932014
105878,7.5921655
105879,7.827894
105880,8.494711
105881,6.417224
105882,12.280039
105883,8.946821
105884,11.583638
105885,20.122698
105886,9.672542
105887,8.818517
105888,20.788057
105889,8.415095
105890,14.723701
105891,7.910846
105892,6.8079967
105893,10.100002
105894,4.770617
105895,7.6732903
105896,6.4018235
105897,14.383055
105898,10.926132
105899,5.824353
105900,13.288872
105901,12.051761
105902,18.587269
105903,8.406328
105904,7.3266993
105905,12.006169
105906,7.3984337
105907,7.686098
105908,10.51703
105909,7.589483
105910,11.185767
105911,5.5554085
105912,7.978792
105913,8.483749
105914,8.914452
105915,11.986205
105916,8.764244
105917,9.0676565
105918,14.56505
105919,7.8690886
105920,9.631035
105921,7.08653
105922,7.945463
105923,9.002048
105924,11.508988
105925,7.9222913
105926,19.643965
105927,8.583745
105928,14.349283
105929,5.6251926
105930,6.43503
105931,7.2997756
105932,6.462478
105933,5.8910685
105934,6.4748917
105935,6.8061905
105936,10.260522
105937,8.165444
105938,10.013338
105939,12.092538
105940,12.990495
105941,13.430816
105942,6.522186
105943,9.459043
105944,7.1474247
105945,8.820445
105946,7.640674
105947,7.817844
105948,5.2802415
105949,5.936793
105950,8.244272
105951,8.35818
105952,9.774531
105953,5.397478
105954,5.7275467
105955,7.358168
105956,9.8350935
105957,8.169133
105958,5.581122
105959,6.900143
105960,13.773114
105961,15.369625
105962,5.9531994
105963,11.631097
105964,7.8713784
105965,13.548584
105966,6.8971477
105967,5.4629617
105968,13.529033
105969,5.456634
105970,9.395882
105971,14.662958
105972,6.646758
105973,7.860237
105974,9.989456
105975,6.782451
105976,8.419659
105977,9.5311365
105978,5.4798484
105979,20.604557
105980,12.364306
105981,5.639119
105982,6.666125
105983,10.648882
105984,5.427733
105985,4.393842
105986,5.358036
105987,8.275953
105988,9.134134
105989,6.8108225
105990,6.0563016
105991,14.37564
105992,8.356351
105993,5.3755426
105994,14.173619
105995,23.918934
105996,10.694556
105997,12.963873
105998,10.469062
105999,18.032707
106000,12.463516
106001,8.07481
106002,7.6231866
106003,14.833512
106004,11.9406805
106005,9.948016
106006,17.73909
106007,9.499188
106008,16.64441
106009,12.742237
106010,12.962111
106011,8.709822
106012,8.067622
106013,7.5055
106014,10.011014
106015,8.742443
106016,28.620289
106017,9.004861
106018,11.798763
106019,9.256485
106020,13.420118
106021,28.800835
106022,16.314358
106023,13.932276
106024,30.865814
106025,23.192333
106026,15.1856985
106027,17.134151
106028,9.578664
106029,7.53964
106030,21.60887
106031,8.622596
106032,21.152382
106033,6.829209
106034,19.934671
106035,16.100882
106036,10.859413
106037,19.819983
106038,8.551888
106039,12.915435
106040,16.3099
106041,7.106018
106042,14.77352
106043,7.837091
106044,8.668705
106045,7.489128
106046,15.586912
106047,20.426426
106048,8.073618
106049,8.927616
106050,23.53556
106051,6.45717
106052,10.917076
106053,15.809776
106054,9.295679
106055,10.1029825
106056,12.453237
106057,11.520562
106058,9.539282
106059,11.748886
106060,13.252083
106061,11.031228
106062,41.49739
106063,15.65236
106064,15.793947
106065,7.910666
106066,19.490923
106067,16.561014
106068,12.683352
106069,9.699908
106070,21.93233
106071,22.168644
106072,12.079616
106073,9.722051
106074,16.597248
106075,7.177412
106076,10.190333
106077,8.484792
106078,15.479736
106079,22.142014
106080,11.43954
106081,7.0392013
106082,9.721026
106083,9.829722
106084,12.92449
106085,12.958197
106086,7.567324
106087,14.945621
106088,17.600807
106089,16.465601
106090,12.0833025
106091,10.078618
106092,17.024162
106093,9.051122
106094,38.081272
106095,7.3301287
106096,10.500017
106097,12.135312
106098,7.4748588
106099,10.70634
106100,14.683187
106101,8.19956
106102,10.074824
106103,20.343773
106104,24.628744
106105,7.1594105
106106,10.3722925
106107,13.879099
106108,23.568361
106109,5.8098764
106110,17.2206
106111,14.762003
106112,15.714835
106113,16.074451
106114,28.713764
106115,18.210497
106116,7.3743973
106117,9.280947
106118,14.229327
106119,8.378837
106120,25.859507
106121,8.287438
106122,8.382502
106123,12.153317
106124,25.940962
106125,12.302527
106126,14.310203
106127,13.955001
106128,6.719621
106129,7.2277565
106130,32.631966
106131,9.504505
106132,9.324108
106133,7.0821805
106134,9.420835
106135,13.911916
106136,13.290319
106137,10.509725
106138,7.7277517
106139,41.645718
106140,7.5137076
106141,14.089271
106142,6.3394938
106143,15.631975
106144,12.014642
106145,31.208199
106146,8.468985
106147,22.11093
106148,12.349736
106149,14.03123
106150,8.664925
106151,12.723047
106152,6.0462527
106153,17.836174
106154,15.586332
106155,20.939512
106156,6.7980003
106157,9.937032
106158,49.241276
106159,14.402055
106160,13.331222
106161,21.008562
106162,6.926601
106163,19.62177
106164,8.000995
106165,11.1144495
106166,8.881021
106167,14.393263
106168,10.272379
106169,16.728487
106170,18.361652
106171,20.252207
106172,20.739162
106173,7.2401032
106174,7.0802407
106175,12.802174
106176,15.523019
106177,8.739943
106178,18.913477
106179,8.5269165
106180,6.01836
106181,16.756744
106182,21.127634
106183,9.769504
106184,10.905487
106185,20.189484
106186,9.368383
106187,12.941933
106188,19.003304
106189,6.2352133
106190,10.496246
106191,11.425569
106192,9.407354
106193,8.17966
106194,10.4201145
106195,15.221301
106196,19.779037
106197,19.553774
106198,19.397114
106199,24.248184
106200,12.868745
106201,15.400104
106202,7.077079
106203,13.147782
106204,6.963785
106205,12.773503
106206,16.789148
106207,14.670624
106208,8.7153425
106209,15.130143
106210,15.826159
106211,13.433766
106212,11.58043
106213,11.870956
106214,19.294975
106215,18.053293
106216,9.827007
106217,8.841178
106218,12.440619
106219,9.397712
106220,9.129223
106221,9.727941
106222,19.353693
106223,22.469027
106224,13.979076
106225,9.830553
106226,10.258802
106227,12.169954
106228,14.037468
106229,18.120665
106230,9.279156
106231,6.5540795
106232,10.336022
106233,8.551101
106234,17.573977
106235,8.452989
106236,25.809118
106237,20.246067
106238,16.75044
106239,6.240595
106240,14.480482
106241,7.9145603
106242,11.012537
106243,8.31784
106244,12.843065
106245,6.996877
106246,11.86206
106247,20.947933
106248,13.466783
106249,11.401401
106250,15.49561
106251,20.664118
106252,7.662023
106253,17.429659
106254,15.971073
106255,11.063495
106256,18.487156
106257,6.36599
106258,11.384473
106259,9.827833
106260,10.439614
106261,23.589361
106262,16.17633
106263,10.615708
106264,12.952089
106265,12.109577
106266,10.562525
106267,14.13097
106268,6.680556
106269,7.170323
106270,8.639228
106271,10.983047
106272,9.010006
106273,15.955544
106274,6.4398317
106275,11.068091
106276,5.5861363
106277,7.1826296
106278,6.588282
106279,6.252845
106280,5.4598985
106281,11.811931
106282,9.079813
106283,21.607855
106284,10.187413
106285,10.323142
106286,15.5407
106287,12.447292
106288,8.9379425
106289,9.431199
106290,12.40401
106291,11.444836
106292,16.955496
106293,10.944887
106294,27.825432
106295,10.343881
106296,17.185993
106297,8.474133
106298,19.457903
106299,26.622713
106300,7.6262665
106301,13.441929
106302,22.468103
106303,9.572674
106304,17.448162
106305,12.314697
106306,18.85755
106307,14.054423
106308,12.335967
106309,6.8154593
106310,9.306606
106311,15.851446
106312,20.634577
106313,5.0908513
106314,9.331775
106315,6.3736014
106316,11.732179
106317,23.725557
106318,27.900736
106319,17.87392
106320,8.475323
106321,8.1694975
106322,24.706419
106323,8.773392
106324,17.322485
106325,7.0058413
106326,18.040293
106327,18.329395
106328,23.624727
106329,13.125922
106330,12.096391
106331,13.359179
106332,32.241238
106333,16.683128
106334,16.210361
106335,6.916006
106336,15.332269
106337,20.026228
106338,24.554523
106339,12.143551
106340,22.663994
106341,12.078292
106342,12.253384
106343,17.149948
106344,9.849965
106345,16.527098
106346,15.688696
106347,19.278858
106348,6.331799
106349,7.2287726
106350,12.817315
106351,7.27197
106352,8.226906
106353,7.446321
106354,14.135412
106355,10.037054
106356,10.248771
106357,17.77632
106358,24.922295
106359,9.85375
106360,13.209162
106361,12.240218
106362,14.006239
106363,16.591671
106364,16.273235
106365,16.957026
106366,12.0373745
106367,11.361551
106368,8.127842
106369,6.712084
106370,9.860613
106371,14.665705
106372,29.388346
106373,8.486332
106374,11.485039
106375,19.325832
106376,22.158005
106377,6.3884706
106378,16.551743
106379,20.701637
106380,14.811716
106381,15.066845
106382,13.444666
106383,9.81796
106384,18.555305
106385,18.646854
106386,17.011263
106387,13.297975
106388,8.976892
106389,16.788202
106390,20.63962
106391,19.509214
106392,21.611084
106393,10.713072
106394,7.5841017
106395,8.14879
106396,11.206974
106397,12.190406
106398,13.199085
106399,9.970734
106400,10.19127
106401,11.271426
106402,13.053989
106403,17.71579
106404,9.560596
106405,12.014172
106406,6.9056034
106407,6.57269
106408,9.026216
106409,10.5599985
106410,36.28724
106411,6.816221
106412,21.638988
106413,10.934528
106414,11.487111
106415,19.44706
106416,9.00582
106417,16.71763
106418,14.774689
106419,7.783678
106420,26.390213
106421,25.042456
106422,14.309958
106423,18.01515
106424,31.429283
106425,10.0105095
106426,8.603362
106427,7.775514
106428,9.720449
106429,10.002793
106430,12.610484
106431,13.673748
106432,10.498246
106433,22.596214
106434,15.98053
106435,7.97771
106436,11.69937
106437,13.042268
106438,9.919778
106439,8.929536
106440,9.522147
106441,11.119387
106442,6.3848767
106443,12.598696
106444,14.273486
106445,23.419737
106446,10.291695
106447,15.188007
106448,8.976354
106449,14.865594
106450,12.470794
106451,11.607859
106452,11.839238
106453,12.271072
106454,8.734562
106455,9.725429
106456,12.784524
106457,16.577143
106458,17.738132
106459,10.54425
106460,6.5362263
106461,9.141239
106462,20.670471
106463,12.263416
106464,6.780147
106465,16.669233
106466,6.195648
106467,16.166166
106468,11.53542
106469,17.794123
106470,14.577446
106471,13.391867
106472,22.209301
106473,15.084772
106474,12.588829
106475,10.73379
106476,11.972048
106477,12.881722
106478,16.948742
106479,35.263638
106480,12.359888
106481,15.464152
106482,35.39175
106483,8.675414
106484,15.371008
106485,6.9427853
106486,12.688102
106487,17.433758
106488,10.691428
106489,8.048596
106490,19.963602
106491,10.891689
106492,8.800951
106493,12.261302
106494,15.08844
106495,16.589235
106496,7.415106
106497,7.6558332
106498,14.645068
106499,12.400931
106500,10.592427
106501,12.275366
106502,10.270829
106503,14.489168
106504,8.11443
106505,18.928675
106506,8.989889
106507,9.60878
106508,9.943962
106509,10.233188
106510,13.20077
106511,6.9436765
106512,13.062984
106513,22.506124
106514,9.707667
106515,12.824065
106516,12.006631
106517,12.873405
106518,5.513088
106519,20.36701
106520,14.093699
106521,8.903127
106522,13.571569
106523,11.482639
106524,25.980362
106525,15.681993
106526,20.466434
106527,28.334024
106528,13.12162
106529,8.165134
106530,21.83362
106531,29.845016
106532,7.5064454
106533,5.879326
106534,16.738188
106535,14.657775
106536,28.541946
106537,11.202344
106538,11.152174
106539,11.3943205
106540,24.969864
106541,7.459057
106542,9.942864
106543,15.875297
106544,6.2532115
106545,28.023336
106546,16.213417
106547,9.819122
106548,13.647843
106549,7.2875566
106550,5.820124
106551,8.820145
106552,14.525045
106553,6.164372
106554,8.838015
106555,13.5626
106556,14.420552
106557,16.148283
106558,15.771217
106559,12.765616
106560,15.173083
106561,9.378442
106562,13.037558
106563,5.473865
106564,21.492977
106565,13.253688
106566,8.478605
106567,8.72414
106568,14.777044
106569,8.249073
106570,11.27481
106571,15.16401
106572,17.24983
106573,9.573259
106574,9.100258
106575,15.244184
106576,13.489109
106577,15.875878
106578,7.289506
106579,17.897308
106580,12.774806
106581,9.078147
106582,13.505256
106583,15.4530325
106584,16.793282
106585,29.662022
106586,9.990978
106587,23.906973
106588,21.669474
106589,21.048986
106590,47.69991
106591,19.391079
106592,20.991568
106593,14.977331
106594,12.979767
106595,9.104436
106596,11.641164
106597,11.337209
106598,17.579895
106599,7.7766237
106600,13.853449
106601,22.668924
106602,14.341016
106603,10.947873
106604,7.032507
106605,17.144583
106606,14.381742
106607,9.862884
106608,12.104888
106609,17.485289
106610,12.306988
106611,14.562694
106612,26.747288
106613,9.245958
106614,14.064995
106615,14.702129
106616,11.050493
106617,22.067223
106618,6.926068
106619,12.346197
106620,11.81342
106621,23.168266
106622,8.598279
106623,11.288354
106624,10.626275
106625,18.695177
106626,15.111114
106627,8.07869
106628,19.080223
106629,20.366306
106630,17.098995
106631,17.278364
106632,7.022195
106633,17.6291
106634,11.075691
106635,10.661244
106636,16.291187
106637,17.185862
106638,19.741785
106639,8.479175
106640,18.977015
106641,10.923524
106642,16.97183
106643,18.30835
106644,10.349461
106645,21.177282
106646,17.063934
106647,8.209493
106648,17.832306
106649,11.043226
106650,21.121964
106651,10.535594
106652,6.478561
106653,10.979118
106654,25.524166
106655,6.2866044
106656,15.452943
106657,15.937153
106658,10.736933
106659,7.8390555
106660,9.818737
106661,14.996306
106662,10.702848
106663,11.409497
106664,13.050399
106665,24.556292
106666,9.898635
106667,9.274354
106668,19.88597
106669,9.766398
106670,34.289032
106671,23.743973
106672,11.075155
106673,21.981852
106674,23.78013
106675,9.244451
106676,10.575249
106677,8.012052
106678,10.160561
106679,18.286654
106680,23.695057
106681,18.283699
106682,13.425977
106683,15.583786
106684,7.2615695
106685,16.100248
106686,16.360233
106687,13.54092
106688,16.294397
106689,9.395821
106690,10.156403
106691,8.078569
106692,14.279215
106693,17.589634
106694,4.5350766
106695,7.989948
106696,12.260234
106697,16.074959
106698,22.544834
106699,13.175754
106700,24.87657
106701,10.324451
106702,28.164804
106703,15.827536
106704,7.5369797
106705,18.16586
106706,10.3446
106707,26.541222
106708,19.929245
106709,19.384975
106710,12.8120775
106711,12.681603
106712,7.0283465
106713,11.293893
106714,19.973015
106715,7.7963195
106716,16.919455
106717,11.495366
106718,19.435734
106719,10.734865
106720,12.846761
106721,9.792189
106722,6.573059
106723,22.637691
106724,10.667286
106725,12.323466
106726,19.960142
106727,19.673203
106728,14.948012
106729,11.939111
106730,9.485058
106731,10.836539
106732,6.4142294
106733,51.63759
106734,12.0478525
106735,21.872711
106736,8.271052
106737,10.322287
106738,15.571637
106739,12.443681
106740,19.597233
106741,8.986406
106742,6.771581
106743,9.017634
106744,10.705583
106745,26.950712
106746,16.130875
106747,8.305001
106748,15.55865
106749,13.017231
106750,14.837508
106751,10.6130705
106752,7.2663794
106753,13.371667
106754,14.226825
106755,21.698727
106756,8.720211
106757,9.154569
106758,6.773606
106759,9.853335
106760,18.355349
106761,15.823061
106762,48.63626
106763,13.648468
106764,9.173483
106765,19.608757
106766,8.576941
106767,13.115775
106768,22.949057
106769,6.6088176
106770,21.431698
106771,8.6830635
106772,10.838096
106773,7.605649
106774,17.771683
106775,9.939651
106776,7.3496733
106777,10.566568
106778,18.706932
106779,20.982718
106780,8.074745
106781,5.8297563
106782,8.749499
106783,14.3398485
106784,5.327351
106785,13.560795
106786,6.361305
106787,27.71826
106788,9.072064
106789,16.461561
106790,10.401617
106791,11.451301
106792,23.80925
106793,25.402634
106794,12.042714
106795,11.490565
106796,17.059553
106797,14.304715
106798,9.012699
106799,26.344637
106800,13.505612
106801,19.071138
106802,13.942797
106803,7.212878
106804,11.842255
106805,14.252882
106806,18.849857
106807,10.2799
106808,10.829778
106809,22.83128
106810,7.798054
106811,11.779281
106812,18.754044
106813,20.771969
106814,22.301456
106815,13.305988
106816,15.649
106817,13.960683
106818,9.946418
106819,22.370361
106820,12.2380495
106821,20.454678
106822,13.06511
106823,6.8132806
106824,8.551406
106825,13.736612
106826,16.0633
106827,11.989788
106828,11.754894
106829,11.422528
106830,20.407204
106831,10.782691
106832,37.11598
106833,9.583178
106834,8.866796
106835,12.3722515
106836,7.286907
106837,15.126502
106838,12.197242
106839,25.700945
106840,11.707482
106841,16.844149
106842,21.510525
106843,14.35431
106844,30.64932
106845,15.93244
106846,6.046078
106847,20.455282
106848,20.158827
106849,12.239355
106850,52.56418
106851,6.239136
106852,15.275377
106853,8.5702505
106854,12.343657
106855,28.78627
106856,35.917244
106857,25.35485
106858,122.8452
106859,36.75536
106860,24.029196
106861,119.732414
106862,111.28612
106863,38.845745
106864,39.346928
106865,42.408356
106866,35.52306
106867,109.216995
106868,30.670244
106869,26.817192
106870,17.747267
106871,110.66468
106872,45.31481
106873,110.62631
106874,19.825888
106875,17.339296
106876,18.656828
106877,59.49084
106878,25.551712
106879,11.763648
106880,19.657501
106881,52.501358
106882,68.45422
106883,34.586838
106884,49.004574
106885,30.329779
106886,18.668375
106887,29.36346
106888,15.49533
106889,70.86729
106890,57.546364
106891,39.031006
106892,5.231423
106893,15.867873
106894,19.308365
106895,10.326778
106896,73.886406
106897,9.909314
106898,39.678516
106899,29.40693
106900,50.982655
106901,59.836044
106902,27.849903
106903,128.88243
106904,18.29512
106905,79.06502
106906,41.967903
106907,70.781
106908,108.99922
106909,71.5332
106910,25.894026
106911,84.92059
106912,35.698715
106913,30.937405
106914,11.076772
106915,31.198458
106916,14.702684
106917,15.413718
106918,14.0957985
106919,40.07402
106920,37.54524
106921,27.112188
106922,18.180126
106923,45.242462
106924,57.954674
106925,54.131813
106926,68.42607
106927,37.735332
106928,17.84828
106929,22.7034
106930,30.711178
106931,22.327074
106932,34.348335
106933,83.11353
106934,6.52703
106935,19.333525
106936,67.78342
106937,16.603579
106938,13.256278
106939,72.2338
106940,101.267624
106941,26.542091
106942,79.14603
106943,20.597572
106944,68.87773
106945,52.528522
106946,36.67288
106947,69.27963
106948,40.508087
106949,26.582436
106950,10.325519
106951,25.257915
106952,24.648182
106953,23.682632
106954,31.496548
106955,35.662476
106956,30.290373
106957,118.102615
106958,25.596092
106959,36.478813
106960,55.23642
106961,25.347805
106962,83.107956
106963,28.21033
106964,23.86699
106965,59.87677
106966,23.730911
106967,15.854707
106968,20.196184
106969,26.910276
106970,35.784615
106971,40.373
106972,92.812325
106973,24.278748
106974,27.43615
106975,34.033665
106976,46.09362
106977,22.594389
106978,36.750458
106979,126.525154
106980,61.122967
106981,28.629553
106982,35.84249
106983,29.306177
106984,39.594006
106985,19.644884
106986,36.925774
106987,104.42551
106988,32.298412
106989,25.035505
106990,21.330389
106991,15.898123
106992,27.848562
106993,33.98576
106994,13.88416
106995,26.747696
106996,37.854374
106997,85.131294
106998,17.298523
106999,28.045732
107000,44.83603
107001,35.855846
107002,108.182594
107003,36.149635
107004,14.676118
107005,44.02307
107006,80.94299
107007,47.696877
107008,33.81
107009,51.08859
107010,30.17392
107011,21.664207
107012,14.681049
107013,8.99939
107014,15.450491
107015,16.434702
107016,18.24014
107017,32.675198
107018,12.673874
107019,29.329388
107020,21.433907
107021,20.19326
107022,25.567577
107023,22.065348
107024,160.40614
107025,55.457214
107026,23.755867
107027,33.9703
107028,18.792362
107029,56.624817
107030,42.300297
107031,28.645763
107032,105.40661
107033,67.282425
107034,58.848915
107035,32.270832
107036,20.832808
107037,25.268095
107038,34.237785
107039,17.302341
107040,24.927977
107041,10.788843
107042,37.699116
107043,27.2244
107044,27.586987
107045,24.32043
107046,69.318436
107047,13.201342
107048,103.870346
107049,87.808716
107050,24.620089
107051,30.306616
107052,30.909151
107053,35.72818
107054,28.49951
107055,8.058484
107056,72.06943
107057,21.621227
107058,17.83125
107059,25.966599
107060,17.710543
107061,14.047394
107062,9.41127
107063,44.05231
107064,66.015816
107065,43.83748
107066,36.755085
107067,12.321907
107068,21.822018
107069,70.71148
107070,66.31431
107071,46.34146
107072,8.562154
107073,34.25105
107074,30.974602
107075,27.111713
107076,62.26349
107077,13.184858
107078,10.788786
107079,6.362867
107080,24.080423
107081,32.034412
107082,38.374912
107083,20.280916
107084,18.976183
107085,18.156948
107086,53.29966
107087,41.151546
107088,59.144367
107089,18.076159
107090,167.40634
107091,98.19793
107092,48.348034
107093,75.35859
107094,14.846613
107095,72.79819
107096,55.091877
107097,24.424868
107098,26.708328
107099,12.212152
107100,61.21944
107101,28.909285
107102,36.35755
107103,32.67261
107104,27.541159
107105,48.803898
107106,39.4879
107107,81.51105
107108,37.143215
107109,46.57864
107110,13.832681
107111,17.138378
107112,28.3037
107113,23.01696
107114,27.089132
107115,17.052944
107116,35.353733
107117,20.532055
107118,32.6393
107119,18.52213
107120,28.999357
107121,13.896037
107122,113.67511
107123,31.897997
107124,163.9334
107125,105.05806
107126,32.663563
107127,10.423226
107128,87.26085
107129,169.73112
107130,89.45716
107131,18.73691
107132,31.668922
107133,26.709885
107134,26.509893
107135,68.181496
107136,27.14559
107137,40.16052
107138,89.16688
107139,19.559908
107140,36.012615
107141,9.053985
107142,18.651413
107143,21.173735
107144,48.63408
107145,57.85836
107146,62.06625
107147,30.152685
107148,9.72312
107149,120.87941
107150,15.825734
107151,35.107323
107152,19.629229
107153,26.63506
107154,29.73487
107155,20.764492
107156,19.335651
107157,13.640155
107158,23.37643
107159,35.59587
107160,17.079508
107161,86.536705
107162,35.225437
107163,31.793415
107164,17.162987
107165,11.882382
107166,19.89962
107167,39.498627
107168,48.58505
107169,53.276196
107170,16.59389
107171,104.70012
107172,43.454994
107173,19.880838
107174,10.39979
107175,32.351025
107176,13.64222
107177,23.726824
107178,56.226048
107179,43.770622
107180,27.394432
107181,59.895046
107182,32.062054
107183,30.57981
107184,88.517944
107185,22.121544
107186,28.911665
107187,38.697315
107188,30.804237
107189,19.28914
107190,20.281498
107191,12.201492
107192,38.502087
107193,20.562582
107194,13.937378
107195,54.00502
107196,108.99354
107197,30.939192
107198,51.817574
107199,78.514946
107200,19.126362
107201,32.906452
107202,30.986046
107203,11.972811
107204,87.484856
107205,16.752573
107206,76.47718
107207,15.684414
107208,39.02216
107209,47.897247
107210,16.926111
107211,7.62723
107212,17.40914
107213,53.09931
107214,28.902275
107215,35.94502
107216,19.139065
107217,22.713093
107218,56.542263
107219,35.69992
107220,30.56792
107221,58.544273
107222,34.680676
107223,50.06033
107224,30.573648
107225,15.227294
107226,41.89887
107227,17.479681
107228,150.03818
107229,23.47553
107230,26.563494
107231,37.383022
107232,9.117971
107233,13.941665
107234,23.407883
107235,11.9981575
107236,38.04539
107237,25.829958
107238,23.184397
107239,35.357227
107240,18.853502
107241,67.77337
107242,96.36158
107243,25.2098
107244,27.7917
107245,19.095516
107246,27.259287
107247,55.39895
107248,20.999632
107249,20.063848
107250,16.219814
107251,13.348623
107252,51.084908
107253,101.53992
107254,34.909744
107255,37.978672
107256,17.702606
107257,15.11221
107258,30.285324
107259,27.443027
107260,79.150764
107261,33.465847
107262,18.021832
107263,42.32042
107264,24.146202
107265,15.839634
107266,31.842913
107267,13.964853
107268,48.397083
107269,40.673035
107270,37.795113
107271,28.030018
107272,19.946167
107273,71.86938
107274,56.81511
107275,34.1357
107276,19.066591
107277,39.990314
107278,13.10065
107279,29.483751
107280,26.515846
107281,13.606574
107282,84.62633
107283,48.57788
107284,35.164215
107285,25.059036
107286,12.081838
107287,18.88299
107288,10.710715
107289,13.8464155
107290,44.713963
107291,49.058636
107292,69.70755
107293,38.994064
107294,22.21753
107295,56.214775
107296,148.78433
107297,19.782763
107298,64.294655
107299,92.49048
107300,36.317547
107301,58.862785
107302,76.864204
107303,35.72653
107304,34.430233
107305,23.879349
107306,34.036327
107307,34.038727
107308,25.328535
107309,13.499025
107310,111.084435
107311,16.13197
107312,18.910765
107313,71.0812
107314,21.590004
107315,41.412018
107316,29.654734
107317,17.779957
107318,11.874972
107319,11.319859
107320,34.446476
107321,22.877457
107322,22.377247
107323,35.954365
107324,48.64811
107325,26.231354
107326,20.185385
107327,48.457985
107328,57.626
107329,26.0919
107330,32.816376
107331,19.039988
107332,18.79474
107333,71.72771
107334,24.419146
107335,38.657207
107336,29.76229
107337,19.399483
107338,22.681133
107339,18.300875
107340,35.49068
107341,94.60348
107342,75.45372
107343,26.137562
107344,83.85133
107345,119.28693
107346,25.17871
107347,17.66939
107348,113.967926
107349,54.57411
107350,31.634935
107351,54.28457
107352,41.138973
107353,39.43697
107354,77.28192
107355,86.45218
107356,56.54101
107357,38.491474
107358,39.453297
107359,56.415485
107360,39.98033
107361,29.24623
107362,17.949469
107363,11.628762
107364,21.745924
107365,32.8197
107366,27.653122
107367,18.02894
107368,20.397919
107369,38.268143
107370,34.99682
107371,19.440088
107372,23.620937
107373,50.857487
107374,7.5373826
107375,36.364746
